segment,width,height,exec_time_s,decision,chosen_region,chosen_time_utc,ci_temporal,ci_spatial_now,chosen_ci,ci_baseline,energy_kwh,carbon_g,carbon_baseline_g,saving_pct
AncientThought_s019.265,960,540,11.2,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00020383,0.009172,0.012026,23.7
AncientThought_s019.265,1280,720,14.2,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00026351,0.011858,0.015547,23.7
AncientThought_s019.265,1920,1080,20.5,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00039544,0.017795,0.023331,23.7
AncientThought_s019.265,2560,1440,29.1,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00056678,0.025505,0.03344,23.7
AncientThought_s019.265,3840,2160,56.4,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00109957,0.04948,0.064874,23.7
AncientThought_s020.265,640,360,9.6,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00017504,0.007877,0.010327,23.7
AncientThought_s020.265,960,540,11.0,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00020147,0.009066,0.011887,23.7
AncientThought_s020.265,1280,720,13.3,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00024762,0.011143,0.014609,23.7
AncientThought_s020.265,1920,1080,18.5,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00035893,0.016152,0.021177,23.7
AncientThought_s020.265,2560,1440,26.3,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00051019,0.022958,0.030101,23.7
AncientThought_s020.265,3840,2160,52.0,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.0010162,0.045729,0.059956,23.7
AncientThought_s021.265,640,360,10.1,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00018389,0.008275,0.01085,23.7
AncientThought_s021.265,960,540,12.8,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00023146,0.010416,0.013656,23.7
AncientThought_s021.265,1280,720,16.4,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00030757,0.013841,0.018147,23.7
AncientThought_s021.265,1920,1080,24.8,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.0004815,0.021668,0.028409,23.7
AncientThought_s021.265,2560,1440,34.6,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00067614,0.030426,0.039892,23.7
AncientThought_s021.265,3840,2160,73.4,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00144647,0.065091,0.085342,23.7
AncientThought_s022.265,640,360,10.9,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00019576,0.008809,0.01155,23.7
AncientThought_s022.265,960,540,13.2,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00024207,0.010893,0.014282,23.7
AncientThought_s022.265,1280,720,16.4,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00030991,0.013946,0.018284,23.7
AncientThought_s022.265,1920,1080,23.7,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00046097,0.020744,0.027197,23.7
AncientThought_s022.265,2560,1440,33.8,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00066102,0.029746,0.039,23.7
AncientThought_s022.265,3840,2160,67.8,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00133072,0.059883,0.078513,23.7
AncientThought_s023.265,640,360,10.1,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00018281,0.008226,0.010786,23.7
AncientThought_s023.265,960,540,12.3,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00022381,0.010071,0.013205,23.7
AncientThought_s023.265,1280,720,15.3,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00028753,0.012939,0.016964,23.7
AncientThought_s023.265,1920,1080,22.5,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00043676,0.019654,0.025769,23.7
AncientThought_s023.265,2560,1440,33.0,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00064286,0.028929,0.037929,23.7
AncientThought_s023.265,3840,2160,64.3,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00126486,0.056919,0.074627,23.7
AncientThought_s024.265,640,360,9.0,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00015957,0.007181,0.009415,23.7
AncientThought_s024.265,960,540,10.8,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00019307,0.008688,0.011391,23.7
AncientThought_s024.265,1280,720,13.6,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00025061,0.011277,0.014786,23.7
AncientThought_s024.265,1920,1080,19.6,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00037566,0.016905,0.022164,23.7
AncientThought_s024.265,2560,1440,28.4,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00055063,0.024778,0.032487,23.7
AncientThought_s024.265,3840,2160,55.8,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00108866,0.04899,0.064231,23.7
AncientThought_s025.265,640,360,9.5,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00017048,0.007671,0.010058,23.7
AncientThought_s025.265,960,540,11.9,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00021309,0.009589,0.012572,23.7
AncientThought_s025.265,1280,720,14.6,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00027147,0.012216,0.016017,23.7
AncientThought_s025.265,1920,1080,21.5,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00041563,0.018703,0.024522,23.7
AncientThought_s025.265,2560,1440,30.9,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.0006022,0.027099,0.03553,23.7
AncientThought_s025.265,3840,2160,60.0,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00118184,0.053183,0.069728,23.7
AncientThought_s026.265,640,360,9.5,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00017201,0.00774,0.010149,23.7
AncientThought_s026.265,960,540,11.6,TEMPORAL,us-west-1,2026-05-16 18:10:00+00:00,45.0,59.0,45.0,59.0,0.00020925,0.009416,0.012346,23.7
